Luas Tanah,Luas Bangunan,Kamar Tidur,Kamar Mandi,Daya Listrik,Jumlah Lantai,Kecamatan,Sertifikat,Kondisi Perabotan,Kondisi Properti,Hook,Terjangkau Internet,Harga_Asli,Harga_Prediksi,Selisih
135,130,3,2,3500.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2100000000,2073600000.0,26400000.0
250,300,4,3,6600.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,5250000000,5642400000.0,-392400000.0
357,420,5,5,2200.0,2.0,mulyorejo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,6500000000,6500000000.0,0.0
144,150,4,2,1300.0,1.0,gubeng,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Bagus,Tidak,Tidak,1500000000,1639450000.0,-139450000.0
100,130,3,3,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1850000000,1801108730.1587303,48891269.84126973
102,129,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1900000000,1790666666.666667,109333333.33333302
90,90,3,2,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Unknown,Unknown,8000000000,3058100000.0,4941900000.0
128,225,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2100000000,2322500000.0,-222500000.0
90,80,3,2,2200.0,2.0,pakal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus Sekali,Unknown,Unknown,950000000,1062600000.0,-112600000.0
72,70,2,2,2200.0,1.0,tandes,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1220000000,1312103333.3333333,-92103333.33333325
102,125,3,2,1300.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,850000000,1054240000.0,-204240000.0
100,90,7,1,1300.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,825000000,959650000.0,-134650000.0
275,350,6,5,3500.0,2.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4850000000,4183300000.0,666700000.0
96,110,3,2,2200.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,2200000000,2200000000.0,0.0
120,170,3,4,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2100000000,2161218750.0,-61218750.0
96,75,2,2,3500.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1650000000,1971600000.0,-321600000.0
864,600,5,2,2200.0,1.0,sawahan,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,21600000000,23768361904.761898,-2168361904.761898
240,400,6,3,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4900000000,3769700000.0,1130300000.0
605,422,4,2,2200.0,1.0,wonokromo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,14000000000,20132500000.0,-6132500000.0
177,177,4,3,4400.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3500000000,3223766666.666667,276233333.333333
100,55,3,1,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,825000000,832731868.1318681,-7731868.131868124
162,210,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2700000000,2639439682.539682,60560317.46031809
138,217,3,3,4400.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,2600000000,2805592857.142857,-205592857.14285707
112,110,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1300000000,1823094523.8095236,-523094523.8095236
50,54,2,1,1300.0,2.0,rungkut,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,1300000000,866250000.0,433750000.0
85,120,2,3,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1600000000,1736166666.666667,-136166666.66666698
63,64,2,3,2200.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1300000000,1221450000.0,78550000.0
162,148,3,2,3300.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3200000000,3144000000.0,56000000.0
90,90,3,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,650000000,726448095.2380953,-76448095.23809528
180,145,3,3,1300.0,2.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3500000000,3374400000.0,125600000.0
50,50,2,2,2200.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,1400000000,1237320000.0,162680000.0
250,300,4,3,6600.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3200000000,4905900000.0,-1705900000.0
400,300,5,2,2200.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3800000000,5766800000.0,-1966800000.0
87,120,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1690000000,1688600000.0,1400000.0
240,300,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Tidak,5950000000,6041600000.0,-91600000.0
390,250,3,2,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2500000000,5052400000.0,-2552400000.0
105,120,3,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1600000000,1552200000.0,47800000.0
102,156,4,2,1300.0,2.0,tandes,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1250000000,1426450000.0,-176450000.0
150,213,4,3,4400.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,3800000000,3797000000.0,3000000.0
45,77,3,3,2200.0,2.0,rungkut,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,1050000000,852620000.0,197380000.0
502,400,3,3,6600.0,1.0,sawahan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,19000000000,7958500000.0,11041500000.0
368,500,4,3,4400.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,8900000000,8471100000.0,428900000.0
368,368,4,3,6600.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,8900000000,7316100000.0,1583900000.0
225,130,5,2,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,3250000000,3439866666.666667,-189866666.66666698
85,120,3,3,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1350000000,1428216666.666667,-78216666.66666698
100,130,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1560000000,1735281653.653364,-175281653.65336394
429,328,4,4,6600.0,2.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,11000000000,10290000000.0,710000000.0
200,210,4,4,4400.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,3500000000,3500000000.0,0.0
120,190,4,3,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2800000000,2800000000.0,0.0
310,550,5,5,2200.0,2.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3900000000,5684700000.0,-1784700000.0
240,350,4,4,4400.0,2.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4500000000,4500000000.0,0.0
111,150,3,3,5500.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3800000000,1295500000.0,2504500000.0
81,100,3,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1500000000,1500900000.0,-900000.0
157,210,3,2,5500.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1800000000,3047400000.0,-1247400000.0
282,340,5,3,2200.0,2.0,gayungan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,4800000000,4501800000.0,298200000.0
600,600,5,4,2200.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,5600000000,12559950000.0,-6959950000.0
120,170,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2750000000,2572281693.959416,177718306.0405841
312,400,4,3,4400.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,7500000000,7259955447.330448,240044552.66955185
162,162,3,2,2200.0,1.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1800000000,1932300000.0,-132300000.0
150,150,2,2,2200.0,1.0,sawahan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1580000000,2097450000.0,-517450000.0
328,450,4,4,6600.0,2.0,dukuh pakis,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,11000000000,11217400000.0,-217400000.0
80,100,4,3,2200.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1350000000,1252770952.3809524,97229047.61904764
120,90,2,2,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,1500000000,1415050000.0,84950000.0
210,300,3,3,2200.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4000000000,4593400000.0,-593400000.0
128,138,3,2,2200.0,2.0,tandes,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2400000000,2108000000.0,292000000.0
93,140,4,3,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1950000000,1936200000.0,13800000.0
65,120,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1300000000,1243816666.6666667,56183333.333333254
375,337,4,3,3500.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,7000000000,7071900000.0,-71900000.0
90,120,4,3,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1600000000,1596000000.0,4000000.0
330,450,5,5,2200.0,2.0,mulyorejo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,7690000000,7359300000.0,330700000.0
325,200,4,2,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2920000000,2994670000.0,-74670000.0
96,96,3,2,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,750000000,1445100000.0,-695100000.0
120,170,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2750000000,2572281693.959416,177718306.0405841
264,264,2,2,2200.0,1.0,genteng,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,4800000000,4243400000.0,556600000.0
311,311,3,4,2200.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,8000000000,6464246428.571428,1535753571.4285717
50,63,3,2,2200.0,1.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,1050000000,1049960000.0,40000.0
50,91,2,1,1300.0,1.0,pakal,HGB - Hak Guna Bangunan,Unfurnished,Baru,Ya,Ya,600000000,958233333.3333335,-358233333.3333335
112,110,4,4,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Ya,Ya,1850000000,1852900000.0,-2900000.0
180,180,3,2,1300.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2500000000,2251900000.0,248100000.0
128,138,3,2,2200.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,3000000000,2252900000.0,747100000.0
150,150,3,2,2200.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2900000000,2659000000.0,241000000.0
114,114,3,2,2200.0,1.0,benowo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,730000000,1070250000.0,-340250000.0
50,105,4,3,2200.0,3.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Sudah Renovasi,Tidak,Ya,1300000000,2138075000.0,-838075000.0
115,150,3,3,2200.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1650000000,1978900000.0,-328900000.0
325,200,4,2,2200.0,2.0,tenggilis mejoyo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2920000000,3022150000.0,-102150000.0
105,127,3,3,2200.0,1.0,wiyung,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Tidak,2200000000,2881120000.0,-681120000.0
82,120,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1800000000,1800000000.0,0.0
140,200,4,3,2200.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,3400000000,3352000000.0,48000000.0
220,200,3,2,5500.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,3000000000,3110200000.0,-110200000.0
198,200,4,3,3500.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,3000000000,2467450000.0,532550000.0
180,135,3,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,2000000000,2136200000.0,-136200000.0
162,210,5,4,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2600000000,3002366253.9601784,-402366253.9601784
85,150,3,3,2200.0,2.0,dukuh pakis,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,1600000000,1619116666.6666665,-19116666.666666508
110,205,7,2,2200.0,1.0,sawahan,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,1500000000,2532490000.0,-1032490000.0
450,330,3,3,4400.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,5900000000,6804300000.0,-904300000.0
160,120,4,2,2200.0,1.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,670000000,1977925000.0,-1307925000.0
58,70,3,3,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,895000000,954500000.0,-59500000.0
700,1000,5,5,16500.0,2.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,23800000000,21360600000.0,2439400000.0
96,90,2,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1030000000,1029700000.0,300000.0
300,300,4,4,3500.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2900000000,5110700000.0,-2210700000.0
535,350,4,3,6600.0,1.0,genteng,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,12000000000,12340541666.666664,-340541666.6666641
252,240,3,2,3500.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2500000000,2446419047.6190476,53580952.38095236
108,125,3,2,2200.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,2400000000,2258600000.0,141400000.0
383,256,5,3,2200.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,7500000000,7290000000.0,210000000.0
102,125,3,2,1300.0,1.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,810000000,1069300000.0,-259300000.0
240,160,3,1,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3400000000,3396000000.0,4000000.0
122,80,2,2,2200.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1700000000,1420575000.0,279425000.0
214,154,3,2,1300.0,1.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2000000000,1947666666.6666665,52333333.33333349
90,115,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1850000000,1774928571.4285715,75071428.57142854
81,120,4,3,2200.0,2.0,semampir,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1050000000,1149524166.6666667,-99524166.66666675
180,182,5,4,3500.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Ya,4350000000,3343340000.0,1006660000.0
600,560,6,3,1300.0,2.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4000000000,9470000000.0,-5470000000.0
667,360,6,4,6600.0,1.0,gayungan,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,7850000000,14023066666.666668,-6173066666.666668
100,120,4,3,2200.0,2.0,jambangan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,2300000000,1633916666.666667,666083333.333333
200,250,4,3,3500.0,2.0,sambikerep,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4100000000,3712650000.0,387350000.0
135,125,2,2,2200.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,2000000000,1965333333.333333,34666666.666666985
346,290,4,3,4400.0,1.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Tidak,Ya,2750000000,4185500000.0,-1435500000.0
100,110,3,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1400000000,1379007539.6825397,20992460.3174603
90,100,2,1,2200.0,1.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Sudah Renovasi,Unknown,Unknown,1350000000,1304175000.0000002,45824999.99999976
180,250,3,3,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3600000000,3901288333.333333,-301288333.333333
200,260,4,4,3500.0,2.0,lakarsantri,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,3900000000,4063000000.0,-163000000.0
206,350,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,6200000000,5478966666.666666,721033333.333334
238,238,3,2,2200.0,3.0,bubutan,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,5750000000,5365500000.0,384500000.0
100,150,3,3,2200.0,2.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1800000000,1802000000.0,-2000000.0
322,306,4,2,6600.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,4400000000,4593500000.0,-193500000.0
153,120,2,1,2200.0,1.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,1200000000,1648300000.0,-448300000.0
90,160,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1670000000,1678055238.0952384,-8055238.095238447
580,800,6,8,2200.0,1.0,tegalsari,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,19000000000,17940200000.0,1059800000.0
420,760,4,5,2200.0,3.0,dukuh pakis,HGB - Hak Guna Bangunan,Unfurnished,Baru,Unknown,Unknown,20900000000,16575400000.0,4324600000.0
90,130,4,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1850000000,1837230923.575778,12769076.424221992
117,150,3,2,2200.0,1.0,sukomanunggal,SHM - Sertifikat Hak Milik,Unfurnished,Sudah Renovasi,Unknown,Unknown,1300000000,1597950000.0,-297950000.0
129,205,3,4,3500.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Ya,3900000000,3929733333.333333,-29733333.333333015
105,82,3,2,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,1000000000,1226566666.6666667,-226566666.66666675
81,60,2,1,1300.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2400000000,2356500000.0,43500000.0
673,700,6,7,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,18000000000,16437500000.0,1562500000.0
300,300,4,3,3500.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,1500000000,1589008333.3333335,-89008333.33333349
160,325,4,5,2200.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Unknown,Unknown,4250000000,4312820000.0,-62820000.0
144,215,4,4,1300.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,3500000000,3065600000.0,434400000.0
200,180,4,2,1300.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1700000000,1700000000.0,0.0
300,436,5,3,4400.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,4250000000,5667100000.0,-1417100000.0
100,70,3,2,1300.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,750000000,924650000.0,-174650000.0
135,250,5,3,3300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2100000000,3260900000.0,-1160900000.0
206,250,4,3,4400.0,2.0,gubeng,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,6200000000,5654033333.333332,545966666.6666679
100,140,3,3,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,1700000000,1689900000.0,10100000.0
150,100,4,3,2200.0,2.0,rungkut,HGB - Hak Guna Bangunan,Unfurnished,Unknown,Tidak,Tidak,2500000000,2234300000.0,265700000.0
90,150,2,2,2200.0,1.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Unknown,Unknown,1270000000,2692700000.0,-1422700000.0
160,88,3,1,3500.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Unknown,Tidak,Tidak,2800000000,2080400000.0,719600000.0
320,415,4,3,5500.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Baru,Tidak,Ya,8500000000,7649733333.333334,850266666.666666
396,680,4,5,2200.0,2.0,mulyorejo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,13500000000,9911500000.0,3588500000.0
135,135,4,3,2200.0,2.0,tandes,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,2300000000,2196100000.0,103900000.0
63,64,2,2,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1300000000,1227233571.4285715,72766428.57142854
120,170,4,3,2200.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,2750000000,2572281693.959416,177718306.0405841
152,225,4,3,2200.0,2.0,wiyung,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Tidak,Tidak,3750000000,2702683333.333333,1047316666.666667
78,156,3,2,1300.0,2.0,kenjeran,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,900000000,1021600000.0,-121600000.0
91,91,2,2,2200.0,1.0,wonokromo,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Unknown,Unknown,2600000000,1965470000.0,634530000.0
90,90,2,1,1300.0,1.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1250000000,986480000.0,263520000.0
96,132,3,2,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1850000000,1711000000.0,139000000.0
135,140,3,2,2200.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Ya,Ya,2000000000,1905400000.0,94600000.0
50,65,2,1,1300.0,2.0,lakarsantri,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,850000000,1081550000.0,-231550000.0
255,340,4,3,2200.0,2.0,tambaksari,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Ya,1900000000,2456200000.0,-556200000.0
400,285,5,5,2200.0,2.0,sambikerep,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Tidak,5500000000,6475500000.0,-975500000.0
105,105,2,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Tidak,1300000000,1172400000.0,127600000.0
105,90,2,1,2200.0,1.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Butuh Renovasi,Tidak,Tidak,975000000,1072475000.0,-97475000.0
102,90,2,2,2200.0,1.0,wonocolo,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,1200000000,1183300000.0,16700000.0
240,160,4,2,2200.0,1.0,dukuh pakis,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Tidak,Ya,3400000000,3621900000.0,-221900000.0
105,90,2,2,5500.0,2.0,sukolilo,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,1250000000,1791600000.0,-541600000.0
136,200,4,3,3500.0,2.0,sukolilo,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Tidak,2850000000,2849500000.0,500000.0
72,69,2,2,2200.0,2.0,pakal,"Lainnya (PPJB,Girik,Adat,dll)",Unfurnished,Baru,Unknown,Unknown,1400000000,1320400000.0,79600000.0
100,140,3,3,2200.0,2.0,rungkut,SHM - Sertifikat Hak Milik,Unfurnished,Baru,Tidak,Ya,1700000000,1720818198.8719919,-20818198.871991873
383,256,5,3,2200.0,2.0,wiyung,SHM - Sertifikat Hak Milik,Unfurnished,Bagus,Ya,Ya,7500000000,5941837500.0,1558162500.0
240,300,4,3,2200.0,2.0,dukuh pakis,HGB - Hak Guna Bangunan,Unfurnished,Bagus,Tidak,Ya,6000000000,5627700000.0,372300000.0
